room_id,rows,mae_y_target_temp_main,mae_y_target_temp_toilet,mae_y_target_light,mae_y_target_sound,airflow_accuracy,airflow_f1
176,21,2.217557333333333,10.836690857142857,15.66810042857143,10.22470592857143,0.42857142857142855,0.6
177,36,2.6295501666666667,11.424885749999998,16.522035333333335,11.994417916666668,0.3611111111111111,0.5306122448979592
178,49,2.6314674489795915,11.40702812244898,17.413231887755103,9.494704193877553,0.3469387755102041,0.5151515151515151
179,40,2.606108675,11.1151437625,16.088964325,9.053990200000001,0.2,0.3333333333333333
180,22,3.099966772727272,11.641287227272727,13.430204590909092,9.911258113636364,0.3181818181818182,0.4827586206896552
181,29,2.139112,10.860387051724137,13.782607068965513,11.150015810344827,0.4827586206896552,0.6511627906976745
182,33,2.362996636363636,11.205042045454547,12.87858843939394,8.146147212121212,0.36363636363636365,0.5333333333333333
183,34,2.882726558823529,11.294622970588236,17.962592970588236,9.852350779411765,0.35294117647058826,0.5217391304347826
184,31,2.3238533225806455,11.373802725806451,15.416245548387096,9.301255854838706,0.2903225806451613,0.45
185,43,2.4587983720930233,10.98021538372093,14.99976689534884,8.026862476744185,0.16279069767441862,0.28
186,32,2.43721475,11.0580435,16.015170921874997,10.281219734375,0.1875,0.3157894736842105
187,31,2.408292903225807,10.970450548387097,15.675882112903226,12.020585274193547,0.22580645161290322,0.3684210526315789
188,34,2.5450776176470584,11.420561161764704,12.172741514705884,10.316644852941176,0.47058823529411764,0.64
189,34,2.3019492058823534,11.198285764705883,13.827911911764705,7.519272205882352,0.2647058823529412,0.4186046511627907
190,30,2.6902531333333335,11.212064350000002,12.683762433333333,9.416295333333332,0.23333333333333334,0.3783783783783784
191,31,2.6497991612903222,10.753340193548388,14.975153967741933,10.072323677419355,0.45161290322580644,0.6222222222222222
192,31,3.052183225806451,11.580766596774195,15.274083145161292,11.235143516129032,0.1935483870967742,0.32432432432432434
193,36,2.852339777777777,11.03045798611111,19.42092540277778,10.181109055555556,0.2777777777777778,0.43478260869565216
194,27,1.8877263703703706,11.05436472222222,13.413014722222222,10.464527222222223,0.25925925925925924,0.4117647058823529
195,38,2.8499003157894736,11.608014802631581,14.769892986842104,9.312885671052632,0.3157894736842105,0.48
196,32,2.77284646875,10.983720140625,17.174793984375,9.979320234374999,0.375,0.5454545454545454
197,40,2.7090691,11.25502835,16.201215424999997,7.7308345875,0.3,0.46153846153846156
198,34,2.5934353529411767,11.295496132352941,12.78379705882353,8.400545632352943,0.38235294117647056,0.5531914893617021
199,32,2.6360931562500003,11.41157625,15.01047453125,9.2767813125,0.1875,0.3157894736842105
